Date,Brazil,Russia,India,China,South Africa,USA,GFC,COVID
2004-08-06,0.034820424826933316,0.020624334189945803,0.018474679330806584,0.07459020265482547,0.009230664961769774,0.14030111974658688,0,0
2004-08-10,0.03564877817880599,0.023365830754239758,0.019945005630553944,0.07661950651109323,0.008323791263475294,0.145935136067549,0,0
2004-08-11,0.03400193282448771,0.019614574866080647,0.01789172940121188,0.07350764482655453,0.00782106361459059,0.14565853174067322,0,0
2004-08-12,0.03400193282448771,0.020604139003468525,0.016946672231795648,0.07020879588076906,0.01440658401857492,0.14026888554156514,0,0
2004-08-13,0.03233536477131532,0.028863970272685502,0.015962627114728997,0.07025800305478136,0.015778254555018634,0.14073758830647587,0,0
2004-08-16,0.035915034613336505,0.03051492676720502,0.01594793987417574,0.06751421103185473,0.020713110794357836,0.1463655062643257,0,0
2004-08-17,0.038843855393172005,0.031539832480928176,0.015963161196203626,0.06863416631237501,0.01920473530551728,0.14716177824783572,0,0
2004-08-18,0.04592430428179792,0.02418878460318985,0.014236475788618017,0.0682444454941975,0.01808413978023618,0.15196728838026602,0,0
2004-08-19,0.04746267479241861,0.02498649446904333,0.016516202563217217,0.06474679956540225,0.021817725318161507,0.15012340473354946,0,0
2004-08-20,0.0500364869928801,0.02700601311677364,0.014940929253698568,0.06500070858330576,0.022913482901387394,0.15314296566882923,0,0
2004-08-23,0.04664418278997298,0.02540554458844735,0.014113904090182858,0.061786495976821454,0.02730228949988514,0.15152733504145577,0,0
2004-08-24,0.04682168707966,0.029858583206692713,0.015013831374990086,0.06556954351488814,0.024917076893840123,0.15264159310153164,0,0
2004-08-25,0.048675620771946454,0.030439194817915183,0.015579156615920922,0.0646149243390492,0.023534431452767374,0.15626184280336525,0,0
2004-08-26,0.04398161844466797,0.03297873951743602,0.016831310633268412,0.06355992252822523,0.02443283329485696,0.1558989901981881,0,0
2004-08-27,0.044129538686073805,0.03882524600261528,0.016338887513629094,0.06084171823578499,0.02724953294079116,0.15683988050693082,0,0
2004-08-30,0.04681182573023293,0.038916124341763114,0.018193218393659158,0.06062914324405183,0.02714652287102734,0.15368223520689572,0,0
2004-08-31,0.04616097666804728,0.04364684677407138,0.018343562328776833,0.06506369376604149,0.027193503164527122,0.15592120566381118,0,0
2004-09-01,0.04330118533420113,0.04315206470537747,0.0188447977927481,0.06100902262742691,0.02689852853484831,0.1556833695024345,0,0
2004-09-02,0.04502692148393586,0.044838362776232266,0.018520877378364956,0.06228250429086557,0.027034655860685708,0.16098981660479733,0,0
2004-09-03,0.04233477309034969,0.04596424442234193,0.019048015793857384,0.06212307304706566,0.02841556842208018,0.1596795397304001,0,0
2004-09-08,0.043508273672169306,0.0493873285302448,0.021176330470389595,0.0586214905443494,0.027642126459012484,0.16199517532358354,0,0
2004-09-09,0.04106265901425951,0.05160375024612884,0.021178199755550894,0.05369683656919705,0.028987418715909208,0.16093841611570864,0,0
2004-09-10,0.037926749896455836,0.0536687080634331,0.0230960863310659,0.05424205205725352,0.028471598198344245,0.16198254299999387,0,0
2004-09-13,0.03635879533755401,0.054249319674655516,0.023828044992091582,0.04897491615097546,0.028575570979040427,0.1620561589547057,0,0
2004-09-14,0.0412894700510818,0.05770269656227439,0.024664149540676597,0.05685593714078757,0.029234065256782932,0.16220426205885968,0,0
2004-09-15,0.04163461728102874,0.057475500714404715,0.02443235818067284,0.06765592769301021,0.02833393053501504,0.15842327692928254,0,0
2004-09-16,0.046880855176222314,0.05922238434469146,0.025970245786965065,0.07079928196891683,0.03204768422773349,0.15899521626973584,0,0
2004-09-17,0.04883340236277933,0.05756637905355261,0.028199234821471256,0.07936133024705938,0.033986776587717316,0.16073629893827496,0,0
2004-09-20,0.04887284776048756,0.05774813573184834,0.02778986137114202,0.08891145857936916,0.03295706097445217,0.15727025070370754,0,0
2004-09-21,0.04914896554444512,0.062251662316286926,0.02939504324324181,0.08602594989528711,0.033998136576719296,0.15901438255380285,0,0
2004-09-22,0.045628463798986274,0.06381678926827794,0.029687185809882485,0.08043404664052783,0.03488248283919629,0.15310114832177407,0,0
2004-09-23,0.04755142693726211,0.06345327591168648,0.027620557543673832,0.08921851134520603,0.03402162672346917,0.15003977003943897,0,0
2004-09-27,0.04646667850028599,0.06508403721972866,0.026881655823477554,0.08186105468688493,0.03279051198315178,0.14784610170850004,0,0
2004-09-28,0.05038163422282707,0.06610894293345182,0.02556781539580645,0.08347308170752826,0.03570271255357724,0.15171681989529978,0,0
2004-09-29,0.05015482318600478,0.06734084930856732,0.027302244984774696,0.08040649062308092,0.037769075298820676,0.15427987479189337,0,0
2004-09-30,0.050519693114805836,0.0673761908849026,0.028799008317517846,0.07581841371817277,0.03875681671543438,0.15184183633910037,0,0
2004-10-01,0.05576593100999941,0.07577233966284136,0.031253913815806514,0.07581841371817277,0.04089056922594381,0.15673707952875332,0,0
2004-10-04,0.05944421434629116,0.08333543699859136,0.033677575547827396,0.07581841371817277,0.03941184523382035,0.1577777216341174,0,0
2004-10-05,0.0599865885647792,0.088939601246043,0.033473823465243455,0.07581841371817277,0.04060541424777522,0.15608499027311085,0,0
2004-10-06,0.05823126836676332,0.09128729167402949,0.032274276473150246,0.07581841371817277,0.041914508573614756,0.15879614827385835,0,0
2004-10-07,0.05899059227264661,0.09633608829335527,0.033874117530503386,0.07581841371817277,0.04503889063353503,0.15380768724806138,0,0
2004-10-08,0.057245133424057765,0.09713884695582808,0.03395930352571215,0.08098123041554472,0.045579741635341675,0.15074979374464764,0,0
2004-10-11,0.05751138985858825,0.09709845658287347,0.03237548491259891,0.07905624576818304,0.04457370871101285,0.15191588789117733,0,0
2004-10-14,0.047699347178667945,0.08279521576032356,0.03225691882522373,0.06326861605807232,0.039832549911266946,0.14374756609972222,0,0
2004-10-15,0.05173263909433368,0.08116445445228132,0.03155273240088048,0.06279229061363312,0.04017816313598849,0.1454433466422848,0,0
2004-10-18,0.05215667711969707,0.08599110402035676,0.03136847429212174,0.06375084636339301,0.038382707247114595,0.1464426069979588,0,0
2004-10-19,0.04704849811648226,0.0858446889183963,0.032924787709289846,0.06418977435558282,0.03744194612400062,0.1438856504644775,0,0
2004-10-20,0.04685127112794116,0.07219274285973942,0.031186619549998976,0.06280410033539607,0.035735059640904954,0.1434199968811229,0,0
2004-10-21,0.0486854821213735,0.07097093407786254,0.030333157353487447,0.05886162155352953,0.03673223562465594,0.142497837259082,0,0
2004-10-25,0.044188706782636145,0.07624187774843866,0.028742395681203556,0.058979718771159095,0.03608875963745847,0.1374549265626402,0,0
2004-10-26,0.046614598741691826,0.07827149398940764,0.030600999213030958,0.06166249389831041,0.03937815035118733,0.14348751447272245,0,0
2004-10-27,0.04978995325720373,0.08605168957978865,0.03091557320160747,0.06520934700111797,0.03944284452584271,0.14843372255409903,0,0
2004-10-28,0.04740350669585627,0.08050811089176896,0.03232421309103124,0.06500070858330576,0.03623027814451718,0.14854305749275387,0,0
2004-10-29,0.048616452675384114,0.0835424376599837,0.031166591494699122,0.06082794022706156,0.03672183834658632,0.14954188225106263,0,0
2004-11-01,0.050795810898763394,0.08457239217032625,0.032016582161625354,0.05782630261231042,0.03890160843966314,0.1507145103580697,0,0
2004-11-03,0.05461215312703391,0.08052325728162696,0.03571349412924292,0.062050246429527445,0.04038168022709193,0.1543151581784712,0,0
2004-11-04,0.056781650000986145,0.08302746040481251,0.03545553277698067,0.05772591997732529,0.041293174937861804,0.1620561589547057,0,0
2004-11-05,0.053448513894641336,0.08716242483604036,0.03701718700889538,0.057794810020942555,0.04456870261416451,0.16522643657833047,0,0
2004-11-09,0.050233713981421235,0.08894465004266233,0.03803835078845115,0.05824751602185585,0.04777992120018473,0.1651754716866069,0,0
2004-11-10,0.052590576494487506,0.08414829325430284,0.03921733564376979,0.06749059158832887,0.047020919901102604,0.1651367035211077,0,0
2004-11-11,0.05324142555667319,0.08211867701333386,0.03869820845039733,0.0660498055332483,0.04956112896725953,0.1688114028935862,0,0
2004-11-12,0.05831015916217977,0.08407761010163228,0.03895723796560889,0.06706347331790197,0.04745722049565365,0.17182442986838864,0,0
2004-11-16,0.05571662426286414,0.08440578188188846,0.03983019413594564,0.07063985072511691,0.04750208282510221,0.16958720180093373,0,0
2004-11-17,0.05964144133483226,0.08828325768553064,0.0403610711217607,0.06783504180641503,0.048203321468241994,0.17228442068599614,0,0
2004-11-18,0.059375184900301775,0.09273124750715667,0.040598470337248435,0.07013596926323079,0.05015223347973599,0.17328542343113074,0,0
2004-11-19,0.0583002978127527,0.07938727804227863,0.03889581859602263,0.07252350134630825,0.04985321546414123,0.16824817550043603,0,0
2004-11-22,0.062353312427272545,0.08285075252313612,0.03895163011012494,0.07312579715621897,0.047912197682292684,0.16966430253456682,0,0
2004-11-23,0.06131787073743172,0.07864510493923776,0.04018161974627392,0.07080715511675878,0.048100503940664674,0.16980282249668732,0,0
2004-11-24,0.06159398852138928,0.07575719327298341,0.040878329029971835,0.06842355960760232,0.04881926392277364,0.17100986279554192,0,0
2004-11-29,0.06639646569236535,0.06748726441052777,0.04413141929214444,0.06415237690333347,0.05324099523515852,0.1690753748968723,0,0
2004-11-30,0.06908861408595152,0.06552328252561002,0.04617481501420524,0.06480978474813798,0.05280835294215053,0.16698973471249268,0,0
2004-12-01,0.07014377847464648,0.05698576744233014,0.04600230669788906,0.06366227345017084,0.054486165555088534,0.1740551239753661,0,0
2004-12-02,0.06979863124469954,0.05374444001272294,0.048688736515444184,0.06329814036247972,0.055065139909817096,0.17383296931913522,0,0
2004-12-03,0.07244147289115044,0.049069254343227287,0.048537324417377195,0.06410710630324218,0.05299069039274179,0.17414180785103262,0,0
2004-12-06,0.0740685955466146,0.04959432919163714,0.04853038135820657,0.06458736832160233,0.04925460180639227,0.1721750857473413,0,0
2004-12-07,0.0677178865155908,0.05520859103232745,0.048364282019586355,0.06145976034137968,0.04938533795100841,0.16753684500313193,0,0
2004-12-08,0.06751079817762262,0.03831531754406342,0.046901966941958986,0.06198922953375219,0.04730915555425483,0.16987382486720815,0,0
2004-12-09,0.06315208173086406,0.02418878460318985,0.048043566094051235,0.06442400050388142,0.04617354173842875,0.17242598982967272,0,0
2004-12-10,0.06716565094767568,0.023890905602649615,0.04615478695890536,0.06027288330420266,0.045967329056714634,0.17200781635912038,0,0
2004-12-14,0.07337830108672072,0.03299388590729396,0.04861129470161803,0.05827113546538176,0.04758660884496446,0.17781128005512925,0,0
2004-12-15,0.07350649862927244,0.037386338966107435,0.05066109940137477,0.05935369329365264,0.048467104263711924,0.1784646761028672,0,0
2004-12-17,0.07432499063171805,0.029121458900271124,0.049170745046327555,0.054913237910781454,0.050863869400945394,0.1766556402453633,0,0
2004-12-20,0.07312190600161728,0.025657984419413638,0.05068005929372531,0.05195490260916119,0.05218490134234635,0.17716441796786864,0,0
2004-12-21,0.07660296234936792,0.04425775116500985,0.051969866055036576,0.05189782228730694,0.05203510352126925,0.18142586699121577,0,0
2004-12-22,0.07495611699504962,0.04278350255216673,0.0509647247197207,0.05827507203930271,0.05291059284316843,0.1838852497149015,0,0
2004-12-23,0.07648462615624324,0.04910459591956262,0.05171751255825828,0.05338387894247876,0.053063856423602035,0.18437442555597472,0,0
2004-12-28,0.07884148866930951,0.051462383940787726,0.05496552904642156,0.05263986647141261,0.05478364323319149,0.18556883353123976,0,0
2004-12-29,0.07927538804409995,0.050664674074934246,0.05508462921527142,0.051728549608704544,0.05512444290325119,0.18446459421056255,0,0
2004-12-30,0.07962053527404689,0.05425436847127485,0.05387226426778631,0.05161045239107498,0.05636999830755418,0.18320615342261914,0,0
