Date,Brazil,Russia,India,China,South Africa,USA,USD/BRL,USD/RUB,USD/INR,USD/CNY,USD/ZAR,BRA_CPI,RUS_CPI,IND_CPI,CHN_CPI,ZAF_CPI,US_CPI
5/5/2004,0.018776009,0.069764272,0.031538312,0.114965673,0.015916885,0.161890196,0.349279582,0.095992796,0.14457991,0.999910559,0.086159595,0,0,0,0.016465287,0,0
5/6/2004,0.010531921,0.068083022,0.033437239,0.114965673,0.012811757,0.158854518,0.359888483,0.096748777,0.146700239,0.999910559,0.097281746,0,0,0,0.016465287,0,0
5/7/2004,0.004910952,0.051967264,0.031094758,0.114965673,0.012703933,0.153456596,0.375925195,0.097420761,0.146700239,0.999910559,0.104325775,0,0,0,0.016465287,0,0
5/11/2004,0.00409246,0.039597712,0.021917101,0.109546979,0.007306976,0.149193404,0.379132537,0.097219166,0.165518155,1,0.089866979,0,0,0,0.016465287,0,0
5/12/2004,0.002011715,0.046130855,0.022783649,0.116575732,0.005165522,0.150312454,0.395662686,0.099520708,0.164988073,1,0.093574363,0,0,0,0.016465287,0,0
5/13/2004,0.002761178,0.049215669,0.02388172,0.115355394,0.005450677,0.148813128,0.392948781,0.099352712,0.163265306,0.999955279,0.099142853,0,0,0,0.016465287,0,0
5/14/2004,0.0048222,0.049816476,0.015080057,0.108490009,0.000358514,0.14890591,0.383080036,0.099604706,0.170818977,0.999955279,0.083935165,0,0,0,0.016465287,0,0
5/17/2004,0,0.059595995,0,0.104016093,0.001159297,0.14429032,0.390728313,0.098176742,0.168963689,0.999955279,0.086901072,0,0,0,0.016465287,0,0
5/18/2004,0.004279826,0.061393367,0.009930177,0.107063001,0,0.1469736,0.392702063,0.098126343,0.167771005,0.999910559,0.087086441,0,0,0,0.016465287,0,0
5/19/2004,0.005581524,0.069173562,0.013377139,0.107623963,0.006597651,0.14563196,0.393442218,0.097991946,0.160747416,0.999821117,0.084313318,0,0,0,0.016465287,0,0
5/20/2004,0.001163639,0.067032873,0.011401304,0.105807234,0.005798408,0.145628911,0.412686273,0.098159942,0.163000265,0.999910559,0.084676642,0,0,0,0.016465287,0,0
5/21/2004,0.0016074,0.065089086,0.012188006,0.107631836,0.007882099,0.146896499,0.408245337,0.097790351,0.163265306,0.999910559,0.082363235,0,0,0,0.016465287,0,0
5/24/2004,0.005394158,0.067795241,0.016504987,0.106061143,0.004642192,0.146534518,0.404791276,0.097991946,0.164457991,0.999910559,0.07758071,0,0,0,0.016465287,0,0
5/25/2004,0.007277676,0.061029854,0.015943934,0.099703576,0.005848469,0.153468792,0.394675812,0.097807151,0.164855553,0.999821117,0.072813014,0,0,0,0.016465287,0,0
5/26/2004,0.009338698,0.066538091,0.015402643,0.100961311,0.008711956,0.153132076,0.400597059,0.097807151,0.166048237,0.999821117,0.071708214,0,0,0,0.016465287,0,0
5/27/2004,0.015896495,0.058222723,0.014777767,0.107405483,0.01232347,0.157283754,0.390481595,0.098462335,0.166180758,0.999776396,0.069068557,0,0,0,0.016465287,0,0
5/28/2004,0.015235785,0.042899625,0.008818486,0.105740312,0.010765419,0.156554129,0.383080036,0.098613531,0.167240922,0.999821117,0.065850548,0,0,0,0.016465287,0,0
6/1/2004,0.014042562,0.02991412,0.008811276,0.111830192,0.010789487,0.157172677,0.396402842,0.098764727,0.167108402,0.999731676,0.059466433,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/2/2004,0.015728852,0.035341576,0.011176456,0.109352119,0.010970669,0.1598002,0.393688937,0.098815126,0.165783196,0.999731676,0.068364154,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/3/2004,0.012602805,0.036558336,0.008353835,0.104718771,0.00925454,0.156879084,0.39862331,0.099352712,0.161012457,0.999776396,0.062513903,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/4/2004,0.01673471,0.034983112,0.010250092,0.104435338,0.008534047,0.158922472,0.392702063,0.098865524,0.158362046,0.999731676,0.061690864,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/7/2004,0.022927637,0.039415955,0.011562597,0.09952643,0.0118993,0.165380638,0.388014408,0.098932723,0.157566923,0.999731676,0.06243234,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/8/2004,0.021320237,0.044368825,0.012216313,0.094932448,0.014165136,0.167185754,0.38776769,0.098731128,0.155976676,0.999731676,0.07118918,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/9/2004,0.017188332,0.046196489,0.012246221,0.089866078,0.012927667,0.164394446,0.391715188,0.098899124,0.155181553,0.999731676,0.076520398,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/15/2004,0.018983098,0.022401511,0.008269985,0.089021683,0.006792888,0.164916727,0.390975032,0.098462335,0.164988073,0.999686955,0.063581629,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/17/2004,0.021823166,0.044883802,0.008938388,0.085423654,0.008360182,0.164789968,0.391961907,0.098479134,0.169626292,0.999686955,0.066139724,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/18/2004,0.021803444,0.051830946,0.00707204,0.081841372,0.008305115,0.166484006,0.395415968,0.098596731,0.172144182,0.999686955,0.059006718,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/21/2004,0.02140899,0.06066634,0.006234333,0.083055805,0.00695886,0.164526432,0.393442218,0.098848725,0.179830374,0.999686955,0.052051666,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/22/2004,0.020482023,0.056076984,0.00616063,0.086443227,0.005696361,0.165554441,0.3931955,0.098563132,0.188311688,0.999686955,0.0501609,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/23/2004,0.026763702,0.052977023,0.003707594,0.084484781,0.004505295,0.169235239,0.390234876,0.098512733,0.174927114,0.999731676,0.046119852,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/24/2004,0.02550145,0.051947068,0.005431342,0.081929945,0.008486682,0.167677543,0.383573473,0.098512733,0.180227935,0.999731676,0.051310189,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/25/2004,0.025915626,0.051381603,0.006708864,0.076686428,0.009088761,0.164542549,0.38776769,0.098512733,0.177842566,0.999731676,0.050568713,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/28/2004,0.021980948,0.046297465,0.008877502,0.073550947,0.007777742,0.163900043,0.392208625,0.098596731,0.181023059,0.999686955,0.040188038,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/29/2004,0.026418555,0.03939576,0.008978444,0.07817839,0.007350876,0.166354198,0.387520971,0.098848725,0.184468593,0.999686955,0.046490591,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
6/30/2004,0.029850305,0.042975357,0.007752193,0.076302612,0.006941338,0.16731469,0.381846442,0.09943671,0.182878346,0.999686955,0.039261193,0.00532065,0.003238138,0.003935182,0.003639695,0.000691185,0.008623415
7/1/2004,0.031822575,0.043899287,0.009850866,0.084551703,0.007511648,0.162901218,0.379379256,0.098596731,0.178240127,0.999731676,0.041670992,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/2/2004,0.03398221,0.034458037,0.009758203,0.084575322,0.005879661,0.160665297,0.370127307,0.098512733,0.175589716,0.999686955,0.038705085,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/6/2004,0.030234897,0.033655278,0.011307306,0.086407798,0.006466144,0.157899689,0.373458008,0.097924748,0.183275908,0.999776396,0.045941898,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/7/2004,0.030067254,0.037431778,0.012038463,0.08402617,0.005576792,0.158812265,0.369263792,0.09943671,0.17890273,0.999776396,0.037222132,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/8/2004,0.027266631,0.03821939,0.009044136,0.084297794,0.003748026,0.155818405,0.375431758,0.099940697,0.175987278,0.999821117,0.031883499,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/12/2004,0.033627202,0.03843144,0.011733236,0.075906987,0.005411591,0.158722097,0.369263792,0.100276689,0.174927114,0.999776396,0.031297733,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/13/2004,0.035057097,0.046489319,0.010516865,0.076361661,0.00818208,0.159130251,0.370744103,0.100276689,0.178770209,0.999776396,0.03536844,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/14/2004,0.035017652,0.045676463,0.009163236,0.077208024,0.006761697,0.157440569,0.367043324,0.099604706,0.181155579,0.999731676,0.032610146,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/15/2004,0.038883301,0.048236203,0.010228461,0.080707639,0.007374558,0.155452503,0.365563012,0.099571107,0.184866154,0.999731676,0.035561224,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/16/2004,0.042650336,0.047499079,0.011910284,0.087515943,0.005198061,0.154434076,0.360628639,0.099739103,0.178240127,0.999686955,0.02469859,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/19/2004,0.039248171,0.053481903,0.012557324,0.087793472,0.003019447,0.152442525,0.359395046,0.099537508,0.185528757,0.999686955,0.020731689,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/20/2004,0.04180226,0.043874043,0.012089468,0.085903916,0.003144792,0.154838746,0.362108951,0.099671904,0.185528757,0.999731676,0.025358504,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/21/2004,0.036368657,0.039128174,0.01304761,0.085923599,0.007377639,0.150354707,0.368030198,0.099705503,0.18619136,0.999686955,0.034256225,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/22/2004,0.035579749,0.02806626,0.014664008,0.077932354,0.004642577,0.150537658,0.370744103,0.099772702,0.189769414,0.999686955,0.03185384,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/23/2004,0.034209021,0.034114719,0.015172721,0.077924481,0.006078364,0.146699609,0.374444883,0.099554307,0.19122714,0.999686955,0.043153945,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/26/2004,0.031516873,0.028742799,0.016369864,0.074041051,0.006253,0.146686542,0.379132537,0.099537508,0.190299496,0.999731676,0.045378376,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/27/2004,0.035648778,0.026435499,0.015240549,0.073344277,0.007996855,0.152053972,0.376418632,0.099655105,0.18870925,0.999731676,0.05160678,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/28/2004,0.03989902,0.010072349,0.015091273,0.074265435,0.009250112,0.153444835,0.375431758,0.099604706,0.189901935,0.999776396,0.047269141,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/29/2004,0.040490701,0.014358778,0.01643075,0.077910703,0.009570309,0.153974957,0.370497385,0.099705503,0.19374503,0.999821117,0.046935477,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
7/30/2004,0.041565588,0.021240287,0.017762482,0.073751712,0.010739811,0.154431027,0.369880588,0.099957497,0.193479989,0.999821117,0.047602806,0.012193745,0.007095847,0.008869021,0,0.002275149,0.004311708
8/2/2004,0.042660198,0.024037321,0.01862262,0.071196876,0.011785315,0.156149459,0.372101056,0.100562282,0.190829579,0.999865838,0.052051666,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/3/2004,0.041920596,0.023890906,0.018411658,0.069848599,0.013190488,0.153582919,0.372964571,0.101116668,0.193214948,0.999865838,0.047232067,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/4/2004,0.039997633,0.024688615,0.017729102,0.077355646,0.013470829,0.153856039,0.37387743,0.101284664,0.192684866,0.999865838,0.046127267,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/5/2004,0.031635209,0.025243983,0.0199645,0.074310706,0.01292709,0.146734893,0.378219678,0.101637455,0.192287305,0.999821117,0.047602806,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/6/2004,0.034820425,0.020624334,0.018474679,0.074590203,0.009230665,0.14030112,0.368770354,0.101469459,0.190962099,0.999821117,0.036020939,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/10/2004,0.035648778,0.023365831,0.019945006,0.076619507,0.008323791,0.145935136,0.368967729,0.102410236,0.192154784,0.999865838,0.04204173,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/11/2004,0.034001933,0.019614575,0.017891729,0.073507645,0.007821064,0.145658532,0.369140432,0.10264543,0.19122714,0.999821117,0.043902837,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/12/2004,0.034001933,0.020604139,0.016946672,0.070208796,0.014406584,0.140268886,0.369263792,0.102796626,0.188444209,0.999821117,0.059466433,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/13/2004,0.032335365,0.02886397,0.015962627,0.070258003,0.015778255,0.140737588,0.365809731,0.102326238,0.189371853,0.999776396,0.063344357,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/16/2004,0.035915035,0.030514927,0.01594794,0.067514211,0.020713111,0.146365506,0.36235567,0.101771852,0.192419825,0.999776396,0.071552504,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/17/2004,0.038843855,0.031539832,0.015963161,0.068634166,0.019204735,0.147161778,0.36050528,0.101771852,0.191492181,0.999731676,0.065398247,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/18/2004,0.045924304,0.024188785,0.014236476,0.068244445,0.01808414,0.151967288,0.355694266,0.102141442,0.191492181,0.999731676,0.065398247,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/19/2004,0.047462675,0.024986494,0.016516203,0.0647468,0.021817725,0.150123405,0.357297937,0.101923048,0.190166976,0.999776396,0.072850088,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/20/2004,0.050036487,0.027006013,0.014940929,0.065000709,0.022913483,0.153142966,0.352363565,0.101906248,0.189504373,0.999731676,0.070588584,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/23/2004,0.046644183,0.025405545,0.014113904,0.061786496,0.027302289,0.151527335,0.352511596,0.10182225,0.18884177,0.999731676,0.078003351,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/24/2004,0.046821687,0.029858583,0.015013831,0.065569544,0.024917077,0.152641593,0.34964966,0.101939847,0.190829579,0.999731676,0.081710735,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/25/2004,0.048675621,0.030439195,0.015579157,0.064614924,0.023534431,0.156261843,0.348539426,0.102007046,0.191492181,0.999686955,0.078003351,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/26/2004,0.043981618,0.03297874,0.016831311,0.063559923,0.024432833,0.15589899,0.34964966,0.101906248,0.192022263,0.999686955,0.072071538,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/27/2004,0.044129539,0.038825246,0.016338888,0.060841718,0.027249533,0.156839881,0.348909504,0.101956647,0.191624702,0.999731676,0.080227782,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/30/2004,0.046811826,0.038916124,0.018193218,0.060629143,0.027146523,0.153682235,0.346565677,0.102292639,0.192684866,0.999731676,0.080235196,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
8/31/2004,0.046160977,0.043646847,0.018343562,0.065063694,0.027193503,0.155921206,0.342618178,0.102578231,0.191889743,0.999686955,0.075778921,0.017457943,0.008872731,0.013790972,0.012701793,0.000691185,0.005748944
9/1/2004,0.043301185,0.043152065,0.018844798,0.061009023,0.026898529,0.15568337,0.343605053,0.102124643,0.19122714,0.999686955,0.073747275,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/2/2004,0.045026921,0.044838363,0.018520877,0.062282504,0.027034656,0.160989817,0.345578802,0.102208641,0.191624702,0.999731676,0.069847107,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/3/2004,0.042334773,0.045964244,0.019048016,0.062123073,0.028415568,0.15967954,0.342494819,0.10183905,0.19109462,0.999731676,0.077261875,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/8/2004,0.043508274,0.049387329,0.02117633,0.058621491,0.027642126,0.161995175,0.335956775,0.10185585,0.191492181,0.999731676,0.075296961,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/9/2004,0.041062659,0.05160375,0.0211782,0.053696837,0.028987419,0.160938416,0.336080134,0.101805451,0.19109462,0.999776396,0.07708392,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/10/2004,0.03792675,0.053668708,0.023096086,0.054242052,0.028471598,0.161982543,0.33682029,0.101805451,0.189371853,0.999686955,0.069105631,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/13/2004,0.036358795,0.05424932,0.023828045,0.048974916,0.028575571,0.162056159,0.338300602,0.101805451,0.187384045,0.999686955,0.069016654,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/14/2004,0.04128947,0.057702697,0.02466415,0.056855937,0.029234065,0.162204262,0.337807165,0.101872649,0.177577525,0.999731676,0.064753162,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/15/2004,0.041634617,0.057475501,0.024432358,0.067655928,0.028333931,0.158423277,0.336696931,0.101788651,0.178505168,0.999776396,0.070670147,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/16/2004,0.046880855,0.059222384,0.025970246,0.070799282,0.032047684,0.158995216,0.332502714,0.101990246,0.178372648,0.999686955,0.069476369,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/17/2004,0.048833402,0.057566379,0.028199235,0.07936133,0.033986777,0.160736299,0.328061778,0.101872649,0.179432812,0.999731676,0.069298415,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/20/2004,0.048872848,0.057748136,0.027789861,0.088911459,0.032957061,0.157270251,0.32966545,0.101805451,0.179167771,0.999731676,0.064197055,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/21/2004,0.049148966,0.062251662,0.029395043,0.08602595,0.033998137,0.159014383,0.327444982,0.101788651,0.177842566,0.999686955,0.060949387,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/22/2004,0.045628464,0.063816789,0.029687186,0.080434047,0.034882483,0.153101148,0.331885917,0.101704653,0.17903525,0.999686955,0.064849554,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/23/2004,0.047551427,0.063453276,0.027620558,0.089218511,0.034021627,0.15003977,0.331269121,0.101805451,0.179432812,0.999686955,0.059006718,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/27/2004,0.046466679,0.065084037,0.026881656,0.081861055,0.032790512,0.147846102,0.329295372,0.101788651,0.181023059,0.999686955,0.05798348,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/28/2004,0.050381634,0.066108943,0.025567815,0.083473082,0.035702713,0.15171682,0.327198263,0.10183905,0.184733634,0.999686955,0.058547002,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/29/2004,0.050154823,0.067340849,0.027302245,0.080406491,0.037769075,0.154279875,0.324484358,0.10183905,0.182613305,0.999686955,0.060586063,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
9/30/2004,0.050519693,0.067376191,0.028799008,0.075818414,0.038756817,0.151841836,0.32596467,0.101906248,0.181553141,0.999686955,0.061438761,0.019984193,0.010708065,0.014777739,0.032806774,0.00089278,0.011497887
10/1/2004,0.055765931,0.07577234,0.031253914,0.075818414,0.040890569,0.15673708,0.320166782,0.101805451,0.179697853,0.999686955,0.063181232,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/4/2004,0.059444214,0.083335437,0.033677576,0.075818414,0.039411845,0.157777722,0.317452877,0.101335063,0.177975086,0.999686955,0.062046772,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/5/2004,0.059986589,0.088939601,0.033473823,0.075818414,0.040605414,0.15608499,0.317206158,0.10183905,0.17903525,0.999686955,0.06499785,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/6/2004,0.058231268,0.091287292,0.032274276,0.075818414,0.041914509,0.158796148,0.321277016,0.10183905,0.179167771,0.999686955,0.066621684,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/7/2004,0.058990592,0.096336088,0.033874118,0.075818414,0.045038891,0.153807687,0.323620843,0.10183905,0.179432812,0.999686955,0.072998384,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/8/2004,0.057245133,0.097138847,0.033959304,0.08098123,0.045579742,0.150749794,0.319303267,0.101889449,0.177577525,0.999776396,0.067326087,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/11/2004,0.05751139,0.097098457,0.032375485,0.079056246,0.044573709,0.151915888,0.315972565,0.099520708,0.177710045,0.999642234,0.068883188,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/14/2004,0.047699347,0.082795216,0.032256919,0.063268616,0.03983255,0.143747566,0.32954209,0.100075094,0.178107607,0.999642234,0.066421485,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/15/2004,0.051732639,0.081164454,0.031552732,0.062792291,0.040178163,0.145443347,0.325224514,0.100091894,0.178107607,0.999642234,0.059733365,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/18/2004,0.052156677,0.085991104,0.031368474,0.063750846,0.038382707,0.146442607,0.325717951,0.100175892,0.178637689,0.999642234,0.055017573,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/19/2004,0.047048498,0.085844689,0.032924788,0.064189774,0.037441946,0.14388565,0.330652324,0.100175892,0.177577525,0.999642234,0.049886554,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/20/2004,0.046851271,0.072192743,0.03118662,0.0628041,0.03573506,0.143419997,0.329048653,0.100108693,0.177577525,0.999642234,0.051310189,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/21/2004,0.048685482,0.070970934,0.030333157,0.058861622,0.036732236,0.142497837,0.325594592,0.100108693,0.175987278,0.999642234,0.046282977,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/25/2004,0.044188707,0.076241878,0.028742396,0.058979719,0.03608876,0.137454927,0.332009277,0.095875199,0.172939306,0.999642234,0.043902837,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/26/2004,0.046614599,0.078271494,0.030600999,0.061662494,0.03937815,0.143487514,0.326951544,0.093708054,0.17399947,0.999642234,0.046861329,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/27/2004,0.049789953,0.08605169,0.030915573,0.065209347,0.039442845,0.148433723,0.325471233,0.094363237,0.172806785,0.999642234,0.040188038,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/28/2004,0.047403507,0.080508111,0.032324213,0.065000709,0.036230278,0.148543057,0.326704826,0.094178442,0.168698648,0.999642234,0.035094093,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
10/29/2004,0.048616453,0.083542438,0.031166591,0.06082794,0.036721838,0.149541882,0.325890654,0.093892849,0.165915717,0.999642234,0.036562217,0.023371345,0.015571116,0.017738043,0.032806774,0.003167929,0.025870246
11/1/2004,0.050795811,0.084572392,0.032016582,0.057826303,0.038901608,0.15071451,0.324484358,0.094279239,0.166975881,0.999642234,0.03536844,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/3/2004,0.054612153,0.080523257,0.035713494,0.062050246,0.04038168,0.154315158,0.318316392,0.094195241,0.164855553,0.999642234,0.033700117,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/4/2004,0.05678165,0.08302746,0.035455533,0.05772592,0.041293175,0.162056159,0.315602487,0.093876049,0.159819772,0.999642234,0.034782673,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/5/2004,0.053448514,0.087162425,0.037017187,0.05779481,0.044568703,0.165226437,0.316095924,0.092515283,0.157964484,0.999642234,0.034827162,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/9/2004,0.050233714,0.08894465,0.038038351,0.058247516,0.047779921,0.165175472,0.318316392,0.092515283,0.160084813,0.999642234,0.042412469,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/10/2004,0.052590576,0.084148293,0.039217336,0.067490592,0.04702092,0.165136704,0.317822955,0.092817676,0.159819772,0.999642234,0.043153945,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/11/2004,0.053241426,0.082118677,0.038698208,0.066049806,0.049561129,0.168811403,0.315972565,0.092767277,0.161012457,0.999642234,0.042271588,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/12/2004,0.058310159,0.08407761,0.038957238,0.067063473,0.04745722,0.17182443,0.308941084,0.09266648,0.158627087,0.999642234,0.036243382,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/16/2004,0.055716624,0.084405782,0.039830194,0.070639851,0.047502083,0.169587202,0.308077568,0.092851275,0.157169361,0.999642234,0.031750033,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/17/2004,0.059641441,0.088283258,0.040361071,0.067835042,0.048203321,0.172284421,0.301292806,0.092162492,0.157036841,0.999642234,0.025551288,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/18/2004,0.059375185,0.092731248,0.04059847,0.070135969,0.050152233,0.173285423,0.305610382,0.090532933,0.157434402,0.999642234,0.030363472,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/19/2004,0.058300298,0.079387278,0.038895819,0.072523501,0.049853215,0.168248176,0.307460772,0.090213741,0.158362046,0.999642234,0.027397565,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/22/2004,0.062353312,0.082850753,0.03895163,0.073125797,0.047912198,0.169664303,0.300182572,0.090112944,0.154916512,0.999642234,0.028324411,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/23/2004,0.061317871,0.078645105,0.04018162,0.070807155,0.048100504,0.169802822,0.297715385,0.089692954,0.157434402,0.999642234,0.02611481,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/24/2004,0.061593989,0.075757193,0.040878329,0.06842356,0.048819264,0.171009863,0.300059212,0.087677005,0.157169361,0.999642234,0.023134074,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/29/2004,0.066396466,0.067487264,0.044131419,0.064152377,0.053240995,0.169075375,0.298455541,0.083981097,0.148290485,0.999642234,0.012293684,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
11/30/2004,0.069088614,0.065523283,0.046174815,0.064809785,0.052808353,0.166989735,0.291547419,0.083561108,0.143784787,0.999642234,0.013924933,0.028706108,0.020352337,0.016751275,0.027260572,0.007919823,0.027307482
12/1/2004,0.070143778,0.056985767,0.046002307,0.063662273,0.054486166,0.174055124,0.288882858,0.080335588,0.136363636,0.999642234,0.011270446,0.035409845,0.025332289,0.012816093,0.02911756,0.006739049,0.017246831
